setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,max_densification_rate,qs0,qs1
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,713.8891081401503,876.7959027834722,8181.540000000001,3352.1643639964245,80000.0,21817.44,769.6550473153219,nan,nan,nan,7.8408495378959975,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_4,713.8891081401503,876.7959027834722,8181.540000000001,3008.4433419127618,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,333.2211066857106,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_3,713.8891081401503,876.7959027834722,8181.540000000001,3119.792097361102,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,312.58453253230726,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,713.8891081401503,876.7959027834722,8181.540000000001,3258.187674545467,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,197.7068529889647,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,713.8891081401503,876.7959027834722,8181.540000000001,3150.637920375184,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,232.8752299586625,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_2,713.8891081401503,876.7959027834722,8181.540000000001,3253.8168399760116,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,283.0656727872942,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,713.8891081401503,876.7959027834722,8181.540000000001,3298.9327104786503,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,216.49320049979377,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_1,713.8891081401503,876.7959027834722,8181.540000000001,3355.2084004965977,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,260.471103424538,0.0526683904870714,0.04784700048253054
cold-1,98000.0,30000.0,80000.0,1.5e-06,9000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,713.8891081401503,876.7959027834722,8181.540000000001,3352.1643639964245,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,171.26713705788723,0.0526683904870714,0.04784700048253054
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_4,668.3634878930171,822.445913905899,8181.540000000001,3026.5865334563896,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.4668458255992816,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_3,668.3634878930171,822.445913905899,8181.540000000001,3135.53874043427,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.4094604100371124,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,sammon_2021_lower_crust,668.3634878930171,822.445913905899,8181.540000000001,3269.382886010014,85000.0,30000.0,769.6550473153219,nan,nan,nan,0.9816943588952961,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,sammon_2021_deep_crust,668.3634878930171,822.445913905899,8181.540000000001,3162.6079252915524,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.098498745518298,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_2,668.3634878930171,822.445913905899,8181.540000000001,3268.4298944990596,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.2944252819614033,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,hacker_2015_md_xenolith,668.3634878930171,822.445913905899,8181.540000000001,3311.4093856865234,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.0000526651084811,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_1,668.3634878930171,822.445913905899,8181.540000000001,3377.576526793876,80000.0,21817.44,769.6550473153219,nan,nan,nan,1.0168874619992185,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.001,mackwell_1998_maryland_diabase,668.3634878930171,822.445913905899,8181.540000000001,3364.0381261812136,80000.0,21817.44,769.6550473153219,nan,nan,nan,0.7702603359688173,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_4,668.3634878930171,822.445913905899,8181.540000000001,3026.5865334563896,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,38.255895414320925,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_3,668.3634878930171,822.445913905899,8181.540000000001,3135.53874043427,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,36.80299739519341,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,668.3634878930171,822.445913905899,8181.540000000001,3269.382886010014,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,25.882652817843173,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,668.3634878930171,822.445913905899,8181.540000000001,3162.6079252915524,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,28.934192947833793,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_2,668.3634878930171,822.445913905899,8181.540000000001,3268.4298944990596,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,34.153020684241866,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,668.3634878930171,822.445913905899,8181.540000000001,3311.4093856865234,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,26.635969851909945,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_1,668.3634878930171,822.445913905899,8181.540000000001,3377.576526793876,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,28.082938066312423,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,668.3634878930171,822.445913905899,8181.540000000001,3364.0381261812136,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,20.82500455511604,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_4,668.3634878930171,822.445913905899,8181.540000000001,3026.5865334563896,85000.0,30000.0,769.6550473153219,nan,nan,nan,13.554469181567649,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_3,668.3634878930171,822.445913905899,8181.540000000001,3135.53874043427,85000.0,30000.0,769.6550473153219,nan,nan,nan,13.065986274925718,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,668.3634878930171,822.445913905899,8181.540000000001,3269.382886010014,85000.0,30000.0,769.6550473153219,nan,nan,nan,9.230882027817385,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,668.3634878930171,822.445913905899,8181.540000000001,3162.6079252915524,85000.0,30000.0,769.6550473153219,nan,nan,nan,10.279290700961727,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_2,668.3634878930171,822.445913905899,8181.540000000001,3268.4298944990596,80000.0,21817.44,769.6550473153219,nan,nan,nan,12.129681049597586,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,668.3634878930171,822.445913905899,8181.540000000001,3311.4093856865234,80000.0,21817.44,769.6550473153219,nan,nan,nan,9.448370595622919,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_1,668.3634878930171,822.445913905899,8181.540000000001,3377.576526793876,80000.0,21817.44,769.6550473153219,nan,nan,nan,9.808035532660421,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,668.3634878930171,822.445913905899,8181.540000000001,3364.0381261812136,80000.0,21817.44,769.6550473153219,nan,nan,nan,7.351497166677855,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_4,668.3634878930171,822.445913905899,8181.540000000001,3026.5865334563896,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,290.4526526708309,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_3,668.3634878930171,822.445913905899,8181.540000000001,3135.53874043427,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,256.750790092493,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,668.3634878930171,822.445913905899,8181.540000000001,3269.382886010014,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,140.48495104220794,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,668.3634878930171,822.445913905899,8181.540000000001,3162.6079252915524,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,171.18816737363278,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_2,668.3634878930171,822.445913905899,8181.540000000001,3268.4298944990596,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,218.03999806097346,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,668.3634878930171,822.445913905899,8181.540000000001,3311.4093856865234,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,156.61620577725552,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_1,668.3634878930171,822.445913905899,8181.540000000001,3377.576526793876,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,205.70212386287804,0.04776477508913678,0.04487273357103139
cold-2,110000.0,30000.0,80000.0,1.5e-06,8500.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,668.3634878930171,822.445913905899,8181.540000000001,3364.0381261812136,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,119.60906437929681,0.04776477508913678,0.04487273357103139
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_4,626.0103367948462,769.6550473153219,8181.540000000001,3038.1923436874004,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.425997434825149,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_3,626.0103367948462,769.6550473153219,8181.540000000001,3146.0224113458607,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.371887251643388,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,sammon_2021_lower_crust,626.0103367948462,769.6550473153219,8181.540000000001,3278.127348435588,85000.0,30000.0,769.6550473153219,nan,nan,nan,0.9514398179131941,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,sammon_2021_deep_crust,626.0103367948462,769.6550473153219,8181.540000000001,3171.4915332153814,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.0685098294288102,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_2,626.0103367948462,769.6550473153219,8181.540000000001,3278.6518006951305,85000.0,30000.0,769.6550473153219,nan,nan,nan,1.2578601061132875,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,hacker_2015_md_xenolith,626.0103367948462,769.6550473153219,8181.540000000001,3320.788756856089,85000.0,30000.0,769.6550473153219,nan,nan,nan,0.9671634030276202,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,hacker_2015_bin_1,626.0103367948462,769.6550473153219,8181.540000000001,3394.4968123886483,80000.0,21817.44,769.6550473153219,nan,nan,nan,0.9344533287873761,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.001,mackwell_1998_maryland_diabase,626.0103367948462,769.6550473153219,8181.540000000001,3373.315185222308,80000.0,21817.44,769.6550473153219,nan,nan,nan,0.7372238704155089,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_4,626.0103367948462,769.6550473153219,8181.540000000001,3038.1923436874004,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,35.66735439835129,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_3,626.0103367948462,769.6550473153219,8181.540000000001,3146.0224113458607,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,34.0761756471395,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,626.0103367948462,769.6550473153219,8181.540000000001,3278.127348435588,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,23.28620311139759,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,626.0103367948462,769.6550473153219,8181.540000000001,3171.4915332153814,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,26.438371524972652,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_2,626.0103367948462,769.6550473153219,8181.540000000001,3278.6518006951305,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,31.291262722678727,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,626.0103367948462,769.6550473153219,8181.540000000001,3320.788756856089,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,24.13693469816359,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,hacker_2015_bin_1,626.0103367948462,769.6550473153219,8181.540000000001,3394.4968123886483,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,24.74606622300874,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,626.0103367948462,769.6550473153219,8181.540000000001,3373.315185222308,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,18.654840652056382,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_4,626.0103367948462,769.6550473153219,8181.540000000001,3038.1923436874004,85000.0,30000.0,769.6550473153219,nan,nan,nan,12.820260906099211,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_3,626.0103367948462,769.6550473153219,8181.540000000001,3146.0224113458607,85000.0,30000.0,769.6550473153219,nan,nan,nan,12.33265246022631,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,626.0103367948462,769.6550473153219,8181.540000000001,3278.127348435588,85000.0,30000.0,769.6550473153219,nan,nan,nan,8.616400389575134,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,626.0103367948462,769.6550473153219,8181.540000000001,3171.4915332153814,85000.0,30000.0,769.6550473153219,nan,nan,nan,9.654940454044143,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_2,626.0103367948462,769.6550473153219,8181.540000000001,3278.6518006951305,80000.0,21817.44,769.6550473153219,nan,nan,nan,11.40133997482749,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,626.0103367948462,769.6550473153219,8181.540000000001,3320.788756856089,80000.0,21817.44,769.6550473153219,nan,nan,nan,8.829934920684309,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,hacker_2015_bin_1,626.0103367948462,769.6550473153219,8181.540000000001,3394.4968123886483,80000.0,21817.44,769.6550473153219,nan,nan,nan,8.834951954870473,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,626.0103367948462,769.6550473153219,8181.540000000001,3373.315185222308,80000.0,21817.44,769.6550473153219,nan,nan,nan,6.806839311431656,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_4,626.0103367948462,769.6550473153219,8181.540000000001,3038.1923436874004,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,232.38474474181461,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_3,626.0103367948462,769.6550473153219,8181.540000000001,3146.0224113458607,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,194.6138582290234,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,626.0103367948462,769.6550473153219,8181.540000000001,3278.127348435588,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,110.0417139690716,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,626.0103367948462,769.6550473153219,8181.540000000001,3171.4915332153814,85000.0,30000.0,769.6550473153219,21817.44,769.6550473153219,80000.0,132.22648035832046,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_2,626.0103367948462,769.6550473153219,8181.540000000001,3278.6518006951305,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,164.81404592546542,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,626.0103367948462,769.6550473153219,8181.540000000001,3320.788756856089,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,119.18014046617765,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,hacker_2015_bin_1,626.0103367948462,769.6550473153219,8181.540000000001,3394.4968123886483,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,141.63149051366176,0.04316129046622385,0.04191129070562919
cold-3,124000.0,30000.0,80000.0,1.5e-06,8000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,626.0103367948462,769.6550473153219,8181.540000000001,3373.315185222308,80000.0,21817.44,769.6550473153219,21817.44,769.6550473153219,80000.0,89.48005575591371,0.04316129046622385,0.04191129070562919
